All device pins and their pinmux options
Pin,Name,Selected Mode,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
39,ADCINA4,ADCINA4
40,ADCINA3,ADCINA3
41,ADCINA2,ADCINA2
42,ADCINA1,ADCINA1
43,ADCINA0,ADCINA0
44,ADCIN14,ADCIN14
45,ADCIN15,ADCIN15
46,ADCINB0,ADCINB0
47,ADCINB1,ADCINB1
48,ADCINB2,ADCINB2
49,ADCINB3,ADCINB3
50,VREFLOB,VREFLOB
51,VREFLOD,VREFLOD
52,VSSA,VSSA
53,VREFHIB,VREFHIB
54,VDDA,VDDA
55,VREFHID,VREFHID
56,ADCIND0,ADCIND0
57,ADCIND1,ADCIND1
58,ADCIND2,ADCIND2
59,ADCIND3,ADCIND3
60,ADCIND4,ADCIND4
61,VDD,VDD
62,VDDIO,VDDIO
63,GPIO30,,GPIO30,CANRXA,EM1CLK,,GPIO30,OUTPUTXBAR7,EQEP3S,SD2_D4,GPIO30,,,,GPIO30,,,
64,GPIO28,,GPIO28,SCIRXDA,EM1CS4n,,GPIO28,OUTPUTXBAR5,EQEP3A,SD2_D3,GPIO28,,,,GPIO28,,,
65,GPIO29,,GPIO29,SCITXDA,EM1SDCKE,,GPIO29,OUTPUTXBAR6,EQEP3B,SD2_C3,GPIO29,,,,GPIO29,,,
66,GPIO31,,GPIO31,CANTXA,EM1WEn,,GPIO31,OUTPUTXBAR8,EQEP3I,SD2_C4,GPIO31,,,,GPIO31,,,
67,GPIO32,,GPIO32,SDAA,EM1CS0n,,GPIO32,,,,GPIO32,,,,GPIO32,,,
68,VDDIO,VDDIO
69,GPIO33,,GPIO33,SCLA,EM1RNW,,GPIO33,,,,GPIO33,,,,GPIO33,,,
70,GPIO34,,GPIO34,OUTPUTXBAR1,EM1CS2n,,GPIO34,,SDAB,,GPIO34,,,,GPIO34,,,
71,GPIO35,,GPIO35,SCIRXDA,EM1CS3n,,GPIO35,,SCLB,,GPIO35,,,,GPIO35,,,
72,VDD3VFL,VDD3VFL
73,FLT1,FLT1
74,FLT2,FLT2
75,VDDIO,VDDIO
76,VDD,VDD
77,TDI,TDI
78,TDO,TDO
79,TRSTN,TRSTN
80,TMS,TMS
81,TCK,TCK
82,VDDIO,VDDIO
83,GPIO36,,GPIO36,SCITXDA,EM1WAIT,,GPIO36,,CANRXA,,GPIO36,,,,GPIO36,,,
84,GPIO37,,GPIO37,OUTPUTXBAR2,EM1OEn,,GPIO37,,CANTXA,,GPIO37,,,,GPIO37,,,
85,GPIO38,,GPIO38,,EM1A0,,GPIO38,SCITXDC,CANTXB,,GPIO38,,,,GPIO38,,,
86,GPIO39,,GPIO39,,EM1A1,,GPIO39,SCIRXDC,CANRXB,,GPIO39,,,,GPIO39,,,
87,GPIO40,,GPIO40,,EM1A2,,GPIO40,,SDAB,,GPIO40,,,,GPIO40,,,
88,VDDIO,VDDIO
89,GPIO41,,GPIO41,,EM1A3,,GPIO41,,SCLB,,GPIO41,,,,GPIO41,,,
90,GPIO48,,GPIO48,OUTPUTXBAR3,EM1A8,,GPIO48,,SCITXDA,SD1_D1,GPIO48,,,,GPIO48,,,
91,VDDIO,VDDIO
92,ERROR,ERROR
93,GPIO49,,GPIO49,OUTPUTXBAR4,EM1A9,,GPIO49,,SCIRXDA,SD1_C1,GPIO49,,,,GPIO49,,,
94,GPIO50,,GPIO50,EQEP1A,EM1A10,,GPIO50,,SPISIMOC,SD1_D2,GPIO50,,,,GPIO50,,,
95,GPIO51,,GPIO51,EQEP1B,EM1A11,,GPIO51,,SPISOMIC,SD1_C2,GPIO51,,,,GPIO51,,,
96,GPIO52,,GPIO52,EQEP1S,EM1A12,,GPIO52,,SPICLKC,SD1_D3,GPIO52,,,,GPIO52,,,
97,GPIO53,,GPIO53,EQEP1I,EM1D31,EM2D15,GPIO53,,SPISTEC,SD1_C3,GPIO53,,,,GPIO53,,,
98,GPIO54,,GPIO54,SPISIMOA,EM1D30,EM2D14,GPIO54,EQEP2A,SCITXDB,SD1_D4,GPIO54,,,,GPIO54,,,
99,VDDIO,VDDIO
100,GPIO55,,GPIO55,SPISOMIA,EM1D29,EM2D13,GPIO55,EQEP2B,SCIRXDB,SD1_C4,GPIO55,,,,GPIO55,,,
101,GPIO56,,GPIO56,SPICLKA,EM1D28,EM2D12,GPIO56,EQEP2S,SCITXDC,SD2_D1,GPIO56,,,,GPIO56,,,
102,GPIO57,,GPIO57,SPISTEA,EM1D27,EM2D11,GPIO57,EQEP2I,SCIRXDC,SD2_C1,GPIO57,,,,GPIO57,,,
103,GPIO58,,GPIO58,MCLKRA,EM1D26,EM2D10,GPIO58,OUTPUTXBAR1,SPICLKB,SD2_D2,GPIO58,,,,GPIO58,,,SPISIMOA
104,GPIO59,,GPIO59,MFSRA,EM1D25,EM2D9,GPIO59,OUTPUTXBAR2,SPISTEB,SD2_C2,GPIO59,,,,GPIO59,,,SPISOMIA
105,GPIO60,,GPIO60,MCLKRB,EM1D24,EM2D8,GPIO60,OUTPUTXBAR3,SPISIMOB,SD2_D3,GPIO60,,,,GPIO60,,,SPICLKA
106,VDDIO,VDDIO
107,GPIO61,,GPIO61,MFSRB,EM1D23,EM2D7,GPIO61,OUTPUTXBAR4,SPISOMIB,SD2_C3,GPIO61,,,,GPIO61,,,SPISTEA
108,GPIO62,,GPIO62,SCIRXDC,EM1D22,EM2D6,GPIO62,EQEP3A,CANRXA,SD2_D4,GPIO62,,,,GPIO62,,,
109,GPIO63,,GPIO63,SCITXDC,EM1D21,EM2D5,GPIO63,EQEP3B,CANTXA,SD2_C4,GPIO63,,,,GPIO63,,,SPISIMOB
110,GPIO64,,GPIO64,,EM1D20,EM2D4,GPIO64,EQEP3S,SCIRXDA,,GPIO64,,,,GPIO64,,,SPISOMIB
111,GPIO65,,GPIO65,,EM1D19,EM2D3,GPIO65,EQEP3I,SCITXDA,,GPIO65,,,,GPIO65,,,SPICLKB
112,GPIO66,,GPIO66,,EM1D18,EM2D2,GPIO66,,SDAB,,GPIO66,,,,GPIO66,,,SPISTEB
113,GPIO44,,GPIO44,,EM1A4,,GPIO44,,,,GPIO44,,,,GPIO44,,,
114,VDDIO,VDDIO
115,GPIO45,,GPIO45,,EM1A5,,GPIO45,,,,GPIO45,,,,GPIO45,,,
116,VDDIO,VDDIO
117,VDD,VDD
118,GPIO133,,GPIO133,,,,GPIO133,,,SD2_C2,GPIO133,,,,GPIO133,,,
119,VREGENZ,VREGENZ
120,VDDOSC,VDDOSC
121,X2,X2
122,VSSOSC,VSSOSC
123,X1,X1
124,XRSN,XRSN
125,VDDOSC,VDDOSC
126,VDD,VDD
127,VDDIO,VDDIO
128,GPIO46,,GPIO46,,EM1A6,,GPIO46,,SCIRXDD,,GPIO46,,,,GPIO46,,,
129,GPIO47,,GPIO47,,EM1A7,,GPIO47,,SCITXDD,,GPIO47,,,,GPIO47,,,
130,GPIO42,,GPIO42,,,,GPIO42,,SDAA,,GPIO42,,,,GPIO42,,,SCITXDA
131,GPIO43,,GPIO43,,,,GPIO43,,SCLA,,GPIO43,,,,GPIO43,,,SCIRXDA
132,GPIO67,,GPIO67,,EM1D17,EM2D1,GPIO67,,,,GPIO67,,,,GPIO67,,,
133,GPIO68,,GPIO68,,EM1D16,EM2D0,GPIO68,,,,GPIO68,,,,GPIO68,,,
134,GPIO69,,GPIO69,,EM1D15,,GPIO69,,SCLB,,GPIO69,,,,GPIO69,,,SPISIMOC
135,GPIO70,,GPIO70,,EM1D14,,GPIO70,CANRXA,SCITXDB,,GPIO70,,,,GPIO70,,,SPISOMIC
136,GPIO71,,GPIO71,,EM1D13,,GPIO71,CANTXA,SCIRXDB,,GPIO71,,,,GPIO71,,,SPICLKC
137,VDD,VDD
138,VDDIO,VDDIO
139,GPIO72,,GPIO72,,EM1D12,,GPIO72,CANTXB,SCITXDC,,GPIO72,,,,GPIO72,,,SPISTEC
140,GPIO73,,GPIO73,,EM1D11,XCLKOUT,GPIO73,CANRXB,SCIRXDC,,GPIO73,,,,GPIO73,,,
141,GPIO74,,GPIO74,,EM1D10,,GPIO74,,,,GPIO74,,,,GPIO74,,,
142,GPIO75,,GPIO75,,EM1D9,,GPIO75,,,,GPIO75,,,,GPIO75,,,
143,GPIO76,,GPIO76,,EM1D8,,GPIO76,,SCITXDD,,GPIO76,,,,GPIO76,,,
144,GPIO77,,GPIO77,,EM1D7,,GPIO77,,SCIRXDD,,GPIO77,,,,GPIO77,,,
145,GPIO78,,GPIO78,,EM1D6,,GPIO78,,EQEP2A,,GPIO78,,,,GPIO78,,,
146,GPIO79,,GPIO79,,EM1D5,,GPIO79,,EQEP2B,,GPIO79,,,,GPIO79,,,
147,VDDIO,VDDIO
148,GPIO80,,GPIO80,,EM1D4,,GPIO80,,EQEP2S,,GPIO80,,,,GPIO80,,,
149,GPIO81,,GPIO81,,EM1D3,,GPIO81,,EQEP2I,,GPIO81,,,,GPIO81,,,
150,GPIO82,,GPIO82,,EM1D2,,GPIO82,,,,GPIO82,,,,GPIO82,,,
151,GPIO83,,GPIO83,,EM1D1,,GPIO83,,,,GPIO83,,,,GPIO83,,,
152,VDDIO,VDDIO
153,VDD,VDD
154,GPIO84,,GPIO84,,,,GPIO84,SCITXDA,MDXB,,GPIO84,,,,GPIO84,,,MDXA
155,GPIO85,,GPIO85,,EM1D0,,GPIO85,SCIRXDA,MDRB,,GPIO85,,,,GPIO85,,,MDRA
156,GPIO86,,GPIO86,,EM1A13,EM1CAS,GPIO86,SCITXDB,MCLKXB,,GPIO86,,,,GPIO86,,,MCLKXA
157,GPIO87,,GPIO87,,EM1A14,EM1RAS,GPIO87,SCIRXDB,MFSXB,,GPIO87,,,,GPIO87,,,MFSXA
158,VDD,VDD
159,VDDIO,VDDIO
160,GPIO0,EPWM1A,GPIO0,EPWM1A,,,GPIO0,,SDAA,,GPIO0,,,,GPIO0,,,
161,GPIO1,EPWM1B,GPIO1,EPWM1B,,MFSRB,GPIO1,,SCLA,,GPIO1,,,,GPIO1,,,
162,GPIO2,EPWM2A,GPIO2,EPWM2A,,,GPIO2,OUTPUTXBAR1,SDAB,,GPIO2,,,,GPIO2,,,
163,GPIO3,EPWM2B,GPIO3,EPWM2B,OUTPUTXBAR2,MCLKRB,GPIO3,OUTPUTXBAR2,SCLB,,GPIO3,,,,GPIO3,,,
164,GPIO4,EPWM3A,GPIO4,EPWM3A,,,GPIO4,OUTPUTXBAR3,CANTXA,,GPIO4,,,,GPIO4,,,
165,GPIO5,EPWM3B,GPIO5,EPWM3B,MFSRA,OUTPUTXBAR3,GPIO5,,CANRXA,,GPIO5,,,,GPIO5,,,
166,GPIO6,EPWM4A,GPIO6,EPWM4A,OUTPUTXBAR4,EPWMSYNCO,GPIO6,EQEP3A,CANTXB,,GPIO6,,,,GPIO6,,,
167,GPIO7,EPWM4B,GPIO7,EPWM4B,MCLKRA,OUTPUTXBAR5,GPIO7,EQEP3B,CANRXB,,GPIO7,,,,GPIO7,,,
168,VDDIO,VDDIO
169,VDD,VDD
170,GPIO88,,GPIO88,,EM1A15,EM1DQM0,GPIO88,,,,GPIO88,,,,GPIO88,,,
171,GPIO89,,GPIO89,,EM1A16,EM1DQM1,GPIO89,,SCITXDC,,GPIO89,,,,GPIO89,,,
172,GPIO90,,GPIO90,,EM1A17,EM1DQM2,GPIO90,,SCIRXDC,,GPIO90,,,,GPIO90,,,
173,GPIO91,,GPIO91,,EM1A18,EM1DQM3,GPIO91,,SDAA,,GPIO91,,,,GPIO91,,,
174,GPIO92,,GPIO92,,EM1A19,EM1BA1,GPIO92,,SCLA,,GPIO92,,,,GPIO92,,,
175,GPIO93,,GPIO93,,,EM1BA0,GPIO93,,SCITXDD,,GPIO93,,,,GPIO93,,,
176,GPIO94,,GPIO94,,,,GPIO94,,SCIRXDD,,GPIO94,,,,GPIO94,,,

